inst,bag,case,label,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,feat64,feat65,feat66,feat67,feat68,feat69,feat70,feat71,feat72,feat73,feat74,feat75,feat76,feat77,feat78,feat79,feat80,feat81,feat82,feat83,feat84,feat85,feat86,feat87,feat88,feat89,feat90,feat91,feat92,feat93,feat94,feat95,feat96,feat97,feat98,feat99,feat100,feat101,feat102,feat103,feat104,feat105,feat106,feat107,feat108,feat109,feat110,feat111,feat112,feat113,feat114,feat115,feat116,feat117,feat118,feat119,feat120,feat121,feat122,feat123,feat124,feat125,feat126,feat127,feat128,feat129,feat130,feat131,feat132,feat133,feat134,feat135,feat136,feat137,feat138,feat139,feat140,feat141,feat142,feat143,feat144,feat145,feat146,feat147,feat148,feat149,feat150,feat151,feat152,feat153,feat154,feat155,feat156,feat157,feat158,feat159,feat160,feat161,feat162,feat163,feat164,feat165,feat166,feat167,feat168,feat169,feat170,feat171,feat172,feat173,feat174,feat175,feat176,feat177,feat178,feat179,feat180,feat181,feat182,feat183,feat184,feat185,feat186,feat187,feat188,feat189,feat190,feat191,feat192,feat193,feat194,feat195,feat196,feat197,feat198,feat199,feat200,feat201,feat202,feat203,feat204,feat205,feat206,feat207,feat208,feat209,feat210,feat211,feat212,feat213,feat214,feat215,feat216,feat217,feat218,feat219,feat220,feat221,feat222,feat223,feat224,feat225,feat226,feat227,feat228,feat229,feat230,feat231,feat232,feat233,feat234,feat235,feat236,feat237,feat238,feat239,feat240,feat241,feat242,feat243,feat244,feat245,feat246,feat247,feat248,feat249,feat250,feat251,feat252,feat253,feat254,feat255,feat256,feat257,feat258,feat259,feat260,feat261,feat262,feat263,feat264,feat265,feat266,feat267,feat268,feat269,feat270,feat271,feat272,feat273,feat274,feat275,feat276,feat277,feat278,feat279,feat280,feat281,feat282,feat283,feat284,feat285,feat286,feat287,feat288,feat289,feat290,feat291,feat292,feat293,feat294,feat295,feat296,feat297,feat298,feat299,feat300,feat301,feat302,feat303,feat304,feat305,feat306,feat307,feat308,feat309,feat310,feat311,feat312,feat313,feat314,feat315
49_S_4_8.jpeg,39,39,CTR,0.75769,0.28351,0.1,238300,1040.6,155,0.23359,0.78013,0.25405,0.88756,0.73074,0.26405,0.15839,421070,16195,78,0.10292,0.78611,0.56179,0.94931,0.32749,0.64207,81.054,56268,334.93,331,0.30467,0.84768,0.1785,0.85806,328.62,553.53,832.23,160.39,438.71,634.94,14.503,348.28,560.74,851.25,148.02,451.09,632.37,15.85,320.37,549.41,826.88,163.64,418.54,612.63,33.592,725390,26,229,168,297300,104480,24668,20,30,106,4.5535,14.109,4.1231,13.601,9909.9,93.5,286710,985.67,28,99788,64076,60502,48504,36939,28631,24354,17876,14515,10275,7829,5076,3468,1940,1304,738,324,154,115,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49556,36668,21270,16826,18478,11437,11527,10175,8122,7227,5762,5736,5337,4260,3803,3338,3173,2778,2304,1987,1986,1588,1447,1351,1312,1093,803,660,590,459,450,349,321,304,244,245,226,236,203,178,192,173,174,145,138,134,117,117,100,86,34,7,0,0,0,0,0,0,0,0,13319,11757,8225,7146,6555,3694,2709,1607,683,380,132,50,10,1,0,0,0,0,0,0,3224,8418,13355,17787,22315,27011,31823,36430,40763,45036,49272,53557,57879,61928,66263,70231,74413,45661,0,0,0,0,0,0,0.72819,0.59756,0.75958,0.083454,0.094485,0.07476,0.92336,0.88934,0.93242,0.057128,0.072424,0.054109,0.55691,0.49017,0.65774,0.12563,0.12811,0.10867,2282,10424,13169,17811,6684,5898,0,0,0,0,0,7474,23817,54664,50134,72623,35874,640,0,0,0,0,21641,59971,89235,123580,83770,39042,6654,0,0,0,0,1369,3042,2216,3064,3304,3094,2897,5233,5933,2642,4104,3738,2130,2720,3873,1466,1346,1562,1482,1053,111.69,176.74,206.58,239.94,270.73,301.48,347.5,385.55,408.92,440.9,126.81,181.47,226.53,263.37,295.4,328.05,362,399.75,424.82,440.9,156.43,219.44,266.87,306.81,332.52,354.08,372.55,388.54,407.9,440.9
49_S_4_9.jpeg,39,39,CTR,0.77849,0.25551,0.071818,72391,4258.3,458,0.24042,0.80743,0.22927,0.88426,0.63159,0.78612,0.13836,43398,4339.8,612,0.11754,0.81128,0.49194,0.9414,0.31785,0.56118,79.522,8106,352.43,34,0.23127,0.84401,0.25289,0.88821,126.77,225.88,335.89,74.864,171.81,249.85,13.256,134.15,227.53,343.26,61.533,178.6,249.16,14.202,148.79,232.98,356.09,49.114,186.72,263.86,34.415,125410,10,17,23,37912,5188,925,20,10,16,3.8418,13.403,3.1623,13,3791.2,651.5,22209,324.25,107.5,16779,8529,6584,4236,2621,1749,1248,698,444,308,247,176,154,111,83,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8411,7000,4565,3973,4826,3229,3629,3419,2904,2732,2317,2566,2480,2133,1927,1780,1832,1680,1516,1282,1265,960,818,794,713,641,498,459,486,408,407,344,286,222,160,151,117,101,65,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861,1611,1084,903,939,533,489,326,222,117,20,1,0,0,0,0,0,0,0,0,4023,9103,13395,17484,21485,25501,29571,4816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69487,0.55964,0.73423,0.091727,0.1061,0.082529,0.89306,0.84752,0.90705,0.047242,0.058443,0.044719,0.55476,0.46316,0.64297,0.11007,0.10847,0.088091,3246,4259,601,0,0,0,0,0,0,0,0,12812,54981,5361,0,0,0,0,0,0,0,0,15339,22609,6205,0,0,0,0,0,0,0,0,690,134,0,71,83,1045,656,0,1016,192,845,1084,7,707,355,568,622,0,0,31,60.513,71.552,87.699,107.74,131.86,142.1,148.98,155.46,166.86,180,42.929,64,84.067,106,130.01,148.24,163.31,171.78,176.88,180,55.904,81.593,97.994,110.79,121.76,132.16,142.99,153.14,163,180
49_S_4_0.jpeg,39,39,CTR,0.74237,0.32998,0.098308,119200,685.09,162.5,0.23015,0.76894,0.2651,0.8886,0.6852,0.34854,0.17869,302180,18886,80.5,0.15508,0.75353,0.40539,0.92496,0.29395,0.65364,73.416,34535,276.28,118,0.42639,0.84356,0.13821,0.82457,276.96,445.16,687.53,110.1,373.59,494.44,13.516,261.17,441.79,672.81,122.16,350.31,475.41,18.079,254.93,438.34,669.04,126.19,349.25,495.68,33.074,463560,16,174,125,222990,66271,17634,20,18,88,4.4422,14.039,4,13.601,12388,82,219240,753.08,38.5,77923,48748,45263,34802,24664,18493,15308,11045,9019,6293,4822,3603,2848,1680,1054,674,388,188,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38500,27267,14358,10400,10488,5677,5206,4211,2959,2204,1298,945,687,370,286,234,198,181,143,106,61,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8942,7653,5039,4034,3852,1977,1502,856,411,198,53,15,3,0,0,0,0,0,0,0,6160,11921,16734,21343,25772,30152,34328,38346,42338,46369,50332,54311,58747,26539,0,0,0,0,0,0,0,0,0,0,0.7371,0.60892,0.76844,0.078438,0.091332,0.07137,0.9162,0.87502,0.92356,0.069446,0.089976,0.066808,0.55643,0.48954,0.64759,0.15189,0.15038,0.12568,4038,7093,14011,7276,2117,0,0,0,0,0,0,11762,24506,34670,48472,6396,0,0,0,0,0,0,15597,62613,108390,104130,12498,0,0,0,0,0,0,2853,1667,1307,1389,1078,2002,2358,2650,1223,1357,1542,631,3608,2962,2164,2251,659,708,753,1373,54.626,118.18,153.16,199.52,217.46,232.12,244.73,262.16,319.13,337.16,97.784,140.25,174.23,203.19,230.11,259.24,283.13,304.1,321.4,337.16,79.049,129.3,169.82,201.31,233.81,254.67,272.65,290.11,309.37,337.16
49_S_4_1.jpeg,39,39,CTR,0.7704,0.31307,0.023157,109410,2431.3,221,0.19853,0.82025,0.25831,0.90392,0.56765,0.60114,0.30376,98696,2902.8,90,0.19256,0.77598,0.29277,0.90563,0.64869,0.33185,72.977,12284,285.67,250,0.3007,0.8456,0.17809,0.86104,139.63,293.25,433.04,113.09,193.25,335.22,16.595,196.38,309.05,493.29,68.027,253.51,375.98,10.641,191.74,308.37,486.62,71.759,252.04,359.5,39.907,225180,34,45,43,76504,17223,6215,20,37,28,4.0749,14.143,3.6056,13.892,2067.7,89,35933,615.11,172,30995,16792,14580,9814,6368,4718,3927,2886,2403,1873,1599,1076,862,565,370,282,247,208,182,131,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22088,19552,13122,10762,11660,6968,6515,5006,3423,2707,1942,1813,1470,934,752,560,508,324,228,158,108,40,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109,2683,1761,1385,1348,695,599,383,214,94,11,2,0,0,0,0,0,0,0,0,5722,10800,15378,19936,25030,30628,35439,40008,42187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69502,0.55124,0.73191,0.080085,0.096349,0.073869,0.87989,0.82186,0.89317,0.074885,0.090261,0.067794,0.57651,0.51785,0.6725,0.12685,0.12444,0.10155,1055,7758,3263,208,0,0,0,0,0,0,0,8765,52351,48401,1146,0,0,0,0,0,0,0,21577,34103,43630,2921,0,0,0,0,0,0,0,637,863,949,648,46,1207,898,1275,242,458,332,0,243,65,414,102,1579,1227,976,123,75.375,87.352,109.99,133.59,148.76,158.01,170.04,182.59,196.95,225.01,46.23,75.065,99.545,122.68,148.01,178.59,197.72,210.01,218.73,225.01,84.009,113.5,132.86,146.98,159.12,170.54,181.41,192.63,205.61,225.01
49_S_4_10.jpeg,39,39,CTR,0.77431,0.2942,0.030831,68650,1125.4,193,0.31167,0.74712,0.20874,0.85349,0.67162,0.55694,0.056332,71708,10244,219,0.16277,0.74806,0.36899,0.92021,0.44986,0.39834,62.529,3121,183.59,21,0.44558,0.86225,0.11575,0.80671,127.57,240.24,354.27,85.729,176.36,283.44,13.537,172.69,255.69,398.62,45.293,214.46,308.59,16.723,170.61,254.1,395.09,43.635,214.09,283.71,57.756,145950,7,61,17,57336,13733,2166,20,7,26,4.1844,14.077,3.6056,13.601,8190.9,224,49690,528.19,61.5,22136,13146,10706,7863,5281,3786,3032,2263,2011,1328,856,448,242,89,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12775,9732,5830,4748,5288,3261,3319,2955,2466,2362,1971,2018,1826,1432,1256,1054,977,825,672,540,525,448,426,414,413,384,335,312,296,253,244,205,149,146,122,119,104,101,78,48,37,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,762,447,359,297,154,89,27,0,0,0,0,0,0,0,0,0,0,0,0,3854,8704,12965,17021,20996,25163,29067,28144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70821,0.57594,0.74445,0.095873,0.10349,0.084454,0.90423,0.86483,0.91777,0.06461,0.081956,0.062253,0.51471,0.46143,0.62002,0.17234,0.16337,0.1346,317,2187,617,0,0,0,0,0,0,0,0,5198,53150,12151,0,0,0,0,0,0,0,0,25882,38190,8259,0,0,0,0,0,0,0,0,253,32,21,139,6,65,636,268,48,50,430,543,23,56,0,0,0,118,214,219,58.686,101.28,127.37,141.79,149.4,161.74,181.83,190.6,194.99,197.6,41.777,62.034,77.595,90.947,108.97,130,150.09,175.19,188.4,197.6,99.298,115.38,128.38,141.04,151.18,159.76,167.79,176.23,186.07,197.6
49_S_4_11.jpeg,39,39,CTR,0.70595,0.37399,0.14882,44808,1244.7,201.5,0.19557,0.798,0.27821,0.90465,0.64153,0.40175,0.20789,104920,14988,86,0.14121,0.75989,0.41542,0.93152,0.50548,0.39085,68.533,7783,259.43,89,0.36032,0.88761,0.14048,0.84709,141.2,254.27,376.21,78.628,197.33,273.36,15.504,149.31,255.12,387.09,74.168,195.33,288.61,15.965,148.66,255.05,380.28,66.578,194.28,268.12,33.546,159330,7,36,30,60163,28306,17493,20,9,15,4.6188,14.394,4.1231,14.036,6684.8,155,57018,1887.1,13,20516,11942,11998,10432,8336,7136,6453,4954,4547,3655,3226,2497,2163,1525,1431,1254,1076,832,683,535,454,195,82,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11613,8788,5148,4049,4301,2473,2308,1794,1256,954,619,550,456,307,265,218,187,155,140,114,103,82,73,62,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1686,1102,888,897,456,380,205,109,50,10,0,0,0,0,0,0,0,0,0,5017,10475,14612,18765,22800,26919,30850,29801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73073,0.60325,0.76297,0.074292,0.088483,0.06702,0.92583,0.88955,0.93258,0.078484,0.099455,0.071275,0.5815,0.5415,0.68105,0.16554,0.17053,0.13583,1806,5262,715,0,0,0,0,0,0,0,0,7204,30606,8272,0,0,0,0,0,0,0,0,22387,57076,25998,0,0,0,0,0,0,0,0,0,269,653,624,341,695,741,449,206,1525,780,115,251,0,0,344,228,315,206,41,66.415,94.699,103.05,110.5,118.66,131.46,141.54,157.6,181.15,197.65,47.934,75.155,98.637,116.86,134.24,150.54,165.03,177.62,188.65,197.65,61.952,84.606,105.26,124.62,138.23,150.34,160.91,171.72,183.88,197.65
49_S_4_12.jpeg,39,39,CTR,0.75369,0.33213,0.047556,104980,853.46,116,0.2971,0.72469,0.22974,0.85817,0.62197,0.64686,0.11722,134760,4646.9,91,0.19376,0.73718,0.33372,0.90675,0.53846,0.425,69.82,12170,243.4,222,0.42341,0.8438,0.13448,0.82447,182.58,325.9,484.69,103.3,235.4,383.01,12.759,227.06,343.54,524.01,76.941,283.64,385.68,13.571,222.82,339.92,530.27,79.589,281.44,392.21,34.031,258240,29,123,50,113220,17588,7377,20,30,41,3.8046,13.934,3.1623,13.416,3774,94,102440,428.98,22,50514,26084,19236,12251,7653,5041,3876,2721,2344,1759,1411,1060,856,579,551,494,465,394,302,184,165,122,89,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30789,23312,13344,10130,10009,5323,4562,3399,2269,1647,1078,910,692,460,389,279,200,137,98,65,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3326,2861,1861,1506,1409,671,372,127,32,5,0,0,0,0,0,0,0,0,0,0,4399,9666,14470,19168,23504,27646,31777,35700,39725,44114,8014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73394,0.59786,0.7634,0.087386,0.095387,0.078584,0.90529,0.86087,0.9151,0.076778,0.099477,0.075181,0.53228,0.47649,0.63176,0.15342,0.15275,0.12707,306,4517,5234,2113,0,0,0,0,0,0,0,12091,34401,42585,20041,0,0,0,0,0,0,0,19000,51179,54875,11902,0,0,0,0,0,0,0,876,0,378,716,1455,488,177,433,719,11,1754,1544,397,1349,785,0,280,0,41,767,110.85,136.53,189.13,204.65,214.29,221.04,226.07,233.11,241.26,255.81,67.657,99.524,123.15,142.41,159.81,177.66,196.87,220.8,244.73,255.81,77.036,114.31,148.09,172.22,191.08,205.82,218.17,229.91,240.69,255.81
49_S_4_13.jpeg,39,39,CTR,0.74892,0.35574,0.031887,150290,939.33,155,0.24084,0.75842,0.2614,0.88344,0.58723,0.48323,0.36469,258980,11260,91,0.1474,0.77861,0.36745,0.92809,0.47755,0.45998,72.649,15029,263.67,186,0.4114,0.89092,0.12453,0.82401,243.26,418.51,643.89,126.51,327.02,471.58,14.002,305.67,445.02,701.31,74.389,391.1,533.74,15.185,299.73,440.62,700.99,70.977,377.54,516.27,41.521,430900,23,160,57,181950,63439,18161,20,26,50,4.399,14.121,4,13.892,6998.2,109.5,172200,1268.8,75.5,66421,38353,35436,28092,21250,17126,15017,10941,8862,6176,4640,3437,2865,1577,1162,871,701,414,175,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39860,29671,16753,13027,13743,7919,7411,5904,4157,3445,2549,2429,2014,1489,1207,960,821,608,448,315,267,139,85,67,52,30,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952,3421,2240,1788,1668,799,631,335,136,49,9,1,0,0,0,0,0,0,0,0,4508,9883,14913,19862,24380,28650,32800,36686,40866,44872,48956,53264,57267,13950,0,0,0,0,0,0,0,0,0,0,0.73166,0.60618,0.76483,0.084036,0.090181,0.07336,0.90988,0.86732,0.91945,0.074955,0.09608,0.070708,0.51839,0.47358,0.62716,0.18348,0.17885,0.14968,592,1170,3801,9212,254,0,0,0,0,0,0,9254,25720,46930,63886,9600,0,0,0,0,0,0,21551,67322,106340,57655,7616,0,0,0,0,0,0,1191,713,555,0,1334,3249,53,1102,411,518,640,317,550,161,446,458,510,570,967,1284,136.05,236.85,250.68,278.05,290.41,298.98,307.97,314.65,322.03,332.05,85.289,123.74,155.64,182.33,205.73,230.74,255.71,278.62,305.39,332.05,118.81,166.88,208.85,233.4,256.13,275.8,293.84,306.65,319.05,332.05
49_S_4_14.jpeg,39,39,CTR,0.72957,0.35929,0.050363,53143,793.18,185,0.21062,0.81202,0.25866,0.89694,0.68488,0.46918,0.056371,114500,9541.7,69,0.1631,0.76244,0.34164,0.91921,0.32788,0.52574,70.939,9505,288.03,2,0.27767,0.85992,0.19151,0.86877,185.12,283.32,439.04,58.962,230.91,329.82,13.599,199.03,289.72,449.79,49.79,243.73,346.41,13.227,199.64,290.43,450.5,51.697,239.76,302.43,33.854,179920,12,67,33,76644,25585,14009,20,14,24,4.2981,14.284,4,14,5474.6,78,73965,1066,32,28569,16778,14962,11127,8031,6544,5919,4647,3872,2871,2524,2034,1879,1327,1148,941,787,639,552,363,237,188,136,96,58,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15838,11498,6625,5078,5012,2631,2207,1623,1050,858,657,607,472,319,238,158,106,68,52,43,36,24,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230,1910,1296,1083,1094,625,495,346,212,125,66,23,0,0,0,0,0,0,0,0,4699,10666,15631,20083,24261,28329,32512,36917,6788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74001,0.61284,0.76952,0.08325,0.097046,0.075562,0.90763,0.8612,0.91647,0.08189,0.10398,0.076804,0.53552,0.48754,0.65086,0.12784,0.1274,0.10883,1178,3273,5054,0,0,0,0,0,0,0,0,6681,23931,24607,0,0,0,0,0,0,0,0,23538,58707,32946,0,0,0,0,0,0,0,0,294,330,562,277,848,331,878,880,1475,653,289,533,666,16,18,0,0,240,813,402,87.75,100.7,128.99,152.97,166,172.63,179.13,190.23,198.24,205.79,49.787,73.077,92.35,110.79,125.79,142.01,160.27,180.83,193.45,205.79,81.069,112.68,134.7,148.26,157.79,166.08,174.14,184.23,195.79,205.79
49_S_4_15.jpeg,39,39,CTR,0.7557,0.31715,0.068956,32819,669.78,200,0.24777,0.75354,0.25801,0.881,0.63896,0.61984,0.077074,64200,10700,114,0.18412,0.72931,0.36325,0.91189,0.48366,0.47182,78.259,8509,315.15,37,0.34285,0.87688,0.13493,0.84702,124.34,213.18,332.88,60.886,162.81,248.21,15.395,146.61,222.35,349.42,45.264,165.99,274.53,12.52,137.62,216.95,344.56,49.99,165.25,239.17,32.611,106940,6,49,27,51088,11797,2030,20,6,17,4.1435,13.677,3.6056,13.038,8514.7,114,48662,693.94,42,20432,11171,9466,6842,4802,3647,3004,1783,1214,844,616,412,274,164,133,93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10888,8132,4331,3121,2884,1419,1091,725,484,300,176,117,56,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135,1843,1239,1021,1039,548,410,188,63,23,0,0,0,0,0,0,0,0,0,0,6953,12396,16545,20627,24597,25767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73253,0.60256,0.76342,0.079451,0.090198,0.072311,0.91261,0.86722,0.91945,0.074403,0.093897,0.071759,0.5932,0.53977,0.68955,0.14954,0.15373,0.12764,1516,6797,196,0,0,0,0,0,0,0,0,10719,19624,3395,0,0,0,0,0,0,0,0,19162,38294,7240,0,0,0,0,0,0,0,0,310,354,11,308,1045,466,275,566,883,421,907,694,876,721,162,0,0,0,0,510,51.907,67.21,79.478,92.874,106.86,112.85,118.28,123.73,128.88,148.91,31.839,48.785,65.758,81.03,94.328,107.33,122.25,134.64,142.84,148.91,45.705,64.396,79.558,92.627,102.83,113.23,120.79,128.53,137.26,148.91
49_S_4_16.jpeg,39,39,CTR,0.75727,0.3331,0.044376,56952,390.08,157.5,0.27189,0.76209,0.2315,0.86918,0.73664,0.28854,0.10903,148310,14831,101.5,0.17399,0.72813,0.39998,0.91416,0.38682,0.49706,60.932,11368,192.68,161,0.35594,0.8585,0.13943,0.84035,180.54,305.76,464.95,89.919,238.97,343.87,13.045,204.96,314.72,488.92,66.164,229.88,369.76,17.401,222.95,323.54,507.5,60.079,262.69,374.78,30.492,221800,10,146,59,120230,28206,3792,20,10,55,4.3908,13.619,4,13.038,12023,101.5,118920,512.84,71,42495,26603,24665,18388,12297,8905,6674,4200,3008,1908,1367,847,480,262,120,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23354,15675,7528,4896,4064,1830,1394,954,558,393,258,195,134,74,40,29,22,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273,2705,1729,1396,1175,539,323,149,57,16,6,0,0,0,0,0,0,0,0,0,4377,9373,13962,18592,22919,27042,31076,35088,39173,20165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7464,0.6247,0.77605,0.093694,0.10032,0.082179,0.92527,0.88648,0.93299,0.083236,0.10208,0.079575,0.51475,0.47085,0.62709,0.15172,0.14584,0.12536,412,3686,5932,1338,0,0,0,0,0,0,0,9009,22136,27642,2627,0,0,0,0,0,0,0,21976,68390,51707,6945,0,0,0,0,0,0,0,1,14,568,496,968,703,189,2163,1306,988,631,1237,609,9,212,528,0,737,9,0,77.581,136.66,153.27,171.07,184.25,195.39,209.55,219.65,228.3,238.07,67.655,96.854,121.89,141.35,159.76,177.46,194.68,211.07,226.42,238.07,67.648,101.36,125.53,150.43,169.71,185.92,199.07,211.18,223.04,238.07
49_S_4_17.jpeg,39,39,CTR,0.75016,0.34219,0.023602,107210,916.29,164,0.2609,0.788,0.22218,0.87367,0.64142,0.55233,0.099519,141750,7460.7,139,0.17466,0.77367,0.32259,0.91475,0.3511,0.57159,70.516,7945,256.29,493,0.3736,0.88772,0.13685,0.8421,214.79,342.38,559.7,82.552,266.82,423.55,14.721,271.4,373.65,612.87,80.144,311.6,432.65,13.665,240.38,361.11,591.88,89.735,270.67,367.69,34.271,260940,19,117,31,116180,25025,2575,20,23,53,4.0954,13.713,3.6056,13.153,5051.3,168,101200,472.17,31,47458,25276,21204,15403,10436,7550,6109,3953,2794,1624,1083,581,265,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27760,21680,12689,9663,9716,5347,4846,3559,2340,1889,1298,1171,991,748,649,524,521,454,389,336,347,297,289,285,304,245,202,178,159,125,112,97,84,78,63,58,48,33,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105,1786,1180,945,865,416,320,192,98,35,3,0,0,0,0,0,0,0,0,0,5752,13028,18911,24315,30157,36261,41176,46295,45004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70594,0.57402,0.74463,0.089897,0.10284,0.081634,0.87469,0.81488,0.88756,0.06681,0.081141,0.063704,0.51264,0.44327,0.61481,0.16551,0.1675,0.13824,1567,2274,1596,1854,654,0,0,0,0,0,0,9532,24141,45131,19923,10719,155,0,0,0,0,0,20298,54139,43910,17831,6698,517,0,0,0,0,0,483,1200,480,349,0,215,638,1646,1568,634,124,0,0,0,0,0,57,232,155,164,46.5,69.509,127.64,149.43,158.91,166.52,173.61,184.02,194.28,223.52,55.517,83.514,109.58,130.9,149.52,168.12,186.66,200.66,213.12,223.52,76.839,103.52,123.5,139.92,157.25,170.58,183.21,196.23,210.2,223.52
49_S_4_18.jpeg,39,39,CTR,0.77218,0.29442,0.042099,32389,498.29,170,0.21103,0.79518,0.26698,0.89677,0.70018,0.37392,0.1023,113160,7544.2,104,0.18406,0.72006,0.3435,0.91116,0.28009,0.57193,76.694,10896,302.67,175,0.29706,0.85248,0.18061,0.86327,166.64,271.68,423.36,70.018,203.8,306.55,13.954,197.47,287.13,467.35,79.48,213.33,384.87,16.15,172.04,274.13,434.27,67.996,211.03,310.3,32.637,158710,15,65,36,73146,32691,8782,20,16,23,4.7391,14.154,4.4721,13.892,4571.6,140,68377,1421.3,3,23452,14484,14984,13325,10658,8839,7805,5556,4668,3318,2373,1705,1332,825,650,392,198,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11825,8301,4337,2934,2516,1219,969,655,364,258,184,178,142,108,57,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2751,2392,1581,1269,1216,622,480,276,140,83,31,30,18,7,0,0,0,0,0,0,5595,11764,17329,22392,26879,31364,35646,7674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74233,0.61603,0.77247,0.077792,0.092857,0.071986,0.91027,0.8622,0.91849,0.076266,0.094695,0.072837,0.57164,0.50634,0.66676,0.12975,0.1279,0.109,2266,3978,4322,330,0,0,0,0,0,0,0,3782,12731,17021,565,0,0,0,0,0,0,0,23652,44741,44335,985,0,0,0,0,0,0,0,0,236,503,167,1075,55,452,2016,502,2414,99,613,644,1190,353,107,308,162,0,0,50.86,71.332,88.871,111.86,136.31,152.37,163.23,170.29,176.33,181.33,46.376,70.667,90.261,104.87,118.26,131.53,144.76,158.29,171.02,181.33,58.446,80.622,104.1,122.33,135.13,145.56,153.87,161.31,170.63,181.33
